sig_uf;cod_locali_judici;num_distri_judici;tip_distri_judici;dat_distri_judici;cod_magist_distri_judici;nom_direto_distri_judici;dat_distri_inform;cod_genero_judici;cod_classe_distri
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17617;01;03/11/2016;000000099;;03/11/2016;;
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17618;00;04/11/2016;000000099;;;1;      
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17620;01;04/11/2016;000000099;;04/11/2016;;
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17621;00;07/11/2016;000000099;;;1;      
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
SP;01;17624;01;07/11/2016;000000099;;07/11/2016;;
